,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,ENSEMBL,symbol
ENSMUSG00000079511,0.154850538260471,0.02576018300034,0.238738073948033,0.118552240044576,0.217605756397609,0.28336201300374,0.24500796275879,0.157505118916365,0.12760831393687,0.153129976724244,0.0275633958103638,0.125288162774381,ENSMUSG00000079511,NA
ENSMUSG00000079513,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079513,4932429P05Rik
ENSMUSG00000079516,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079516,Reg3a
ENSMUSG00000079519,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079519,Gm14743
ENSMUSG00000079521,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079521,Gm5938
ENSMUSG00000079522,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079522,Gm14744
ENSMUSG00000079523,165.021717408593,156.469969638889,163.839547279821,185.732685439963,174.443595376827,172.880234747358,175.489009881024,198.427102238355,199.384956644485,214.214895476238,202.450090744102,212.475251608645,ENSMUSG00000079523,Tmsb10
ENSMUSG00000079524,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079524,NA
ENSMUSG00000079525,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079525,Cldn34d
ENSMUSG00000079528,0,0.154731695240453,0,0.356049277219967,0.14523062623446,0,0.183958793230316,0.157678965625985,0.613195977434388,0.153298994358597,0.165562913907285,0,ENSMUSG00000079528,NA
ENSMUSG00000079531,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079531,Gm5936
ENSMUSG00000079532,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079532,Gm6890
ENSMUSG00000079534,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079534,Gm5640
ENSMUSG00000079536,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079536,Gm6880
ENSMUSG00000079539,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079539,Obp2b
ENSMUSG00000079542,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079542,NA
ENSMUSG00000079543,1.61901369685588,1.34665625252498,3.85758696589439,0.929627219484986,0.505586733404116,10.5039187696948,0.960614793467819,0,0,0,0.288184438040346,0.654964631909877,ENSMUSG00000079543,NA
ENSMUSG00000079544,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079544,NA
ENSMUSG00000079550,0,0.0221779648612325,0.0373707439393996,0.0340221109699193,0.00693872000044408,0,0.0351561813355833,0.0452008045743214,0.00732420444491319,0.0146484088898264,0.0158202816010125,0.0179775927284233,ENSMUSG00000079550,Mpp4
ENSMUSG00000079554,0.330984640365719,0.129555285288835,0.136441097695919,0.0745291157306741,0.0912001021441144,0.0161944106611044,0.134773484279636,0.132023005008623,0.112311236899696,0.0641778496569694,0.0866400970369087,0.0787637245790079,ENSMUSG00000079554,Aox2
ENSMUSG00000079555,7.72664306603048,7.82230188196134,7.8740157480315,7.32066578288408,7.01754385964912,6.887722442709,6.65144596651446,7.82778864970646,7.81329274479959,7.57229832572298,7.93150684931507,7.30074719800747,ENSMUSG00000079555,Haus3
ENSMUSG00000079560,0.13884405382984,0.0866153326461851,0.0608126023172034,0.0664361332841706,0.0270989491027538,0.0288717775487283,0.120138674355542,0.161819438927873,0.243137793338597,0.057208892550258,0.0617856039542787,0.0702109135844075,ENSMUSG00000079560,Hoxa3
ENSMUSG00000079562,59.7477317990706,60.4715707097551,60.444701548841,62.7696202652123,63.3193960781573,62.7464930004777,61.1983968921344,60.5485832305925,66.8166506847631,64.1734897101128,67.8689975658332,68.9261501941298,ENSMUSG00000079562,Maea
ENSMUSG00000079566,0,0,0,0,0.0864229539365656,0,0,0,0,0,0,0,ENSMUSG00000079566,Gm5923
ENSMUSG00000079575,87.7979555396143,79.1246992288585,83.2208604042468,81.4100124614776,85.8930810718677,88.8531458553575,88.2874546996684,94.444995208354,90.0866168041741,92.528336803146,90.0763358778626,97.1547536433033,ENSMUSG00000079575,NA
ENSMUSG00000079577,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079577,Gm14692
ENSMUSG00000079578,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079578,Gm1140
ENSMUSG00000079579,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079579,Gm6760
ENSMUSG00000079583,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079583,Gm7073
ENSMUSG00000079584,0.208459277480144,0.303434882874135,0.255649861949075,0.448859895864504,0.122058392735084,0.216739202052954,1.0307153164296,0.485908649173955,0.343571772143201,0.472411186696901,0.231910946196661,0.158121099679541,ENSMUSG00000079584,Gm364
ENSMUSG00000079588,0,0,0,0,0,0,0.122729504172803,0.0701311452416018,0,0,0,0,ENSMUSG00000079588,Tmem182
ENSMUSG00000079593,1.49450430009646,1.92114274090565,2.18987136886003,1.30020413204873,2.86387068032839,3.61626868876357,3.09015182050249,2.30321874820061,1.90335438219356,1.79139235971159,2.41837968561064,2.74815873364846,ENSMUSG00000079593,4933416I08Rik
ENSMUSG00000079598,0.236049475970163,0.196340218330323,0.0551401663027416,0,0,0.130893478886882,0.0778089013383131,0,0,0,0,0,ENSMUSG00000079598,Clec2l
ENSMUSG00000079600,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079600,NA
ENSMUSG00000079602,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079602,9230102O04Rik
ENSMUSG00000079603,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079603,NA
ENSMUSG00000079604,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079604,Gm13219
ENSMUSG00000079606,0,0,0.0371065775119298,0,0,0.0880847727853286,0,0,0,0,0.0471253534401508,0,ENSMUSG00000079606,Gm595
ENSMUSG00000079610,1.35667170444093,1.4782649908483,1.63527011429778,1.49306826827451,1.73701580684384,1.30899800716338,1.63674904075773,1.35693011809892,1.6322770488431,1.24097775631222,1.34025597681719,1.49557638690698,ENSMUSG00000079610,Ankrd39
ENSMUSG00000079619,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079619,Cypt15
ENSMUSG00000079626,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079626,NA
ENSMUSG00000079627,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079627,Rhox2h
ENSMUSG00000079628,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079628,Rhox4g
ENSMUSG00000079629,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079629,Rhox2g
ENSMUSG00000079630,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079630,Rhox4f
ENSMUSG00000079633,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079633,Rhox4d
ENSMUSG00000079635,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079635,Rhox4c
ENSMUSG00000079636,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079636,Rhox3c
ENSMUSG00000079637,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079637,Rhox2c
ENSMUSG00000079638,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079638,Rhox2b
ENSMUSG00000079639,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079639,Rhox4a
ENSMUSG00000079641,117.517495190565,122.098281579741,104.042515777339,108.727554096961,105.676722824431,107.8360891445,108.767576509512,114.498404820985,89.9503722084367,110.169102104586,89.2679900744417,107.009925558313,ENSMUSG00000079641,Rpl39
ENSMUSG00000079642,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079642,NA
ENSMUSG00000079649,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079649,NA
ENSMUSG00000079652,0.596436977257399,0.419778433310564,0.353671593419136,0.263438664892846,0.322365734671509,0.534263460577081,0.771289868880722,0,0.0378083269059178,0.151233307623671,0.244997958350347,0.185604513901778,ENSMUSG00000079652,Fam71f2
ENSMUSG00000079654,0.658807097987674,1.53434325998625,1.43121951444724,1.19789548677114,1.15724667870203,1.01376251106234,2.21505586501189,2.48495763007636,2.90454629358177,1.87302517997329,2.22808560539431,2.33202739799046,ENSMUSG00000079654,Prrt4
ENSMUSG00000079655,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079655,Gm5168
ENSMUSG00000079658,17.7031946992441,17.1137886219236,16.9476040986721,18.0085377826717,18.2607182155827,19.0153206910262,16.4415298096146,17.4237510709682,17.3445683787032,17.780518032746,17.9250042038002,17.4648791598514,ENSMUSG00000079658,Eloc
ENSMUSG00000079659,1.88771595807653,1.55894086230739,1.899288569968,1.83233135777044,1.66322442371379,2.02998774156574,1.96007840313613,2.65153463281388,2.45565378170682,2.25564578138681,2.43609744389776,2.04553636690922,ENSMUSG00000079659,Tmem243
ENSMUSG00000079666,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079666,1700015F17Rik
ENSMUSG00000079671,0,0.0162225210771105,0.0273355866968634,0.0186646210242024,0,0.0162225210771105,0.0578603251750275,0.0330630429571586,0.064289250194475,0.0321446250972375,0.0347161951050165,0.039450221710246,ENSMUSG00000079671,2610203C22Rik
ENSMUSG00000079679,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079679,Vwde
ENSMUSG00000079685,9.67238881363643,9.63044652886322,8.92522485391497,8.69745979263373,8.35917077025959,8.05378050422632,9.14949237035686,8.91934377252634,8.9839976763194,7.35438155646071,7.53237278861937,7.4818032596621,ENSMUSG00000079685,Ulbp1
ENSMUSG00000079694,0,0,0,0,0,0,0,0,0.106428267347808,0,0,0.130616509926855,ENSMUSG00000079694,NA
ENSMUSG00000079697,0.50612410162972,0.420981729392944,0,0,0.197565987039671,0,0.500500500500501,0,0,1.45979312645979,0.225225225225225,0.511875511875512,ENSMUSG00000079697,NA
ENSMUSG00000079699,0,0,0,0,0,0,0,0,0.182628387756593,0,0,0,ENSMUSG00000079699,Gm6592
ENSMUSG00000079701,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079701,Ssxb3
ENSMUSG00000079702,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079702,Ssxb6
ENSMUSG00000079703,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079703,Ssxb8
ENSMUSG00000079704,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079704,Gm14459
ENSMUSG00000079705,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079705,Ssxb1
ENSMUSG00000079845,1.87677491048278,1.64321659648762,1.59210867872285,1.70152428216944,1.88933873144399,1.84861867104858,1.61172161172161,2.21873364730508,1.99430199430199,1.62800162800163,1.53846153846154,1.74825174825175,ENSMUSG00000079845,Xlr4a
ENSMUSG00000079852,0.180497269978792,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079852,Klra4
ENSMUSG00000079853,0.0523332792556114,0.0435295500350413,0,0,0.122570048782879,0,0.0517517983749935,0.088717368642846,0,0.0431264986458279,0.232883092687471,0.0529279756107888,ENSMUSG00000079853,Klra1
ENSMUSG00000079871,0,0.519210799584631,0.218722659667542,0.29868578255675,1.21832358674464,0.778816199376947,0,0.264550264550265,0.257201646090535,0.771604938271605,0,1.89393939393939,ENSMUSG00000079871,NA
ENSMUSG00000079892,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079892,NA
ENSMUSG00000079893,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079893,NA
ENSMUSG00000079906,6.67134831460674,4.96495327102804,2.46062992125984,5.04032258064516,2.46710526315789,4.08878504672897,3.81944444444444,5.35714285714286,3.18287037037037,3.18287037037037,4.375,5.32670454545455,ENSMUSG00000079906,NA
ENSMUSG00000079942,123.509734968694,89.6530403557585,82.5469335417042,116.829461818381,111.378956296594,141.494851489858,81.1422109132033,107.59723736823,100.13193855433,108.142493638677,76.3358778625954,100.335415220911,ENSMUSG00000079942,NA
ENSMUSG00000079962,0.600853211560416,0,0.421070360857299,0,0.469087156393658,0,0,0.254647313470843,0,0,0.53475935828877,0,ENSMUSG00000079962,NA
ENSMUSG00000079963,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079963,NA
ENSMUSG00000079965,0,0.680932196176566,0.430274084591885,0.39171905909082,0.159780142523887,0.170233049044141,0.404776361060514,0.173475583311649,0.337313634217095,1.01194090265129,0.364298724954463,0.206987911905945,ENSMUSG00000079965,NA
ENSMUSG00000079966,0,0,0,0,0,0,0,0,0.251952632905014,0.125976316452507,0,0,ENSMUSG00000079966,NA
ENSMUSG00000079993,0,0,0,0,0,0,0,0,0.201288244766506,0,0.217391304347826,0,ENSMUSG00000079993,NA
ENSMUSG00000079998,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000079998,NA
ENSMUSG00000080002,35.2500550782111,34.6140533056421,30.8784931295353,33.4996603181296,31.9153002331537,31.7634842098833,38.9736141370128,29.4636373067746,25.2158476559348,27.838295812152,29.4117647058824,25.7476728064963,ENSMUSG00000080002,NA
ENSMUSG00000080006,1.02611461700272,0,0.35954409808363,0.490990327490548,0.400544740847553,1.28024580719498,0.507356671740233,1.08719286801479,0.634195839675292,0.634195839675292,0.45662100456621,1.55666251556663,ENSMUSG00000080006,NA
ENSMUSG00000080046,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080046,NA
ENSMUSG00000080050,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080050,NA
ENSMUSG00000080051,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080051,NA
ENSMUSG00000080054,0.676864762420468,0.562999662200203,1.42301489422256,1.94325689856199,1.4091453533432,2.06433209473408,0.669344042838019,1.91241155096577,3.34672021419009,1.48743120630671,0.803212851405622,2.05366922234392,ENSMUSG00000080054,NA
ENSMUSG00000080057,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080057,NA
ENSMUSG00000080059,11.0777021680646,7.23969988153218,6.28442571439134,5.04821040940986,7.20698459764434,4.16831205300338,5.99895670318206,5.58909009613235,5.21648408972353,5.21648408972353,7.04225352112676,4.53478446436193,ENSMUSG00000080059,Rps19-ps3
ENSMUSG00000080065,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080065,NA
ENSMUSG00000080069,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080069,NA
ENSMUSG00000080071,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080071,NA
ENSMUSG00000080072,0,0,0,0,0.112749740675596,0,0,0,0,0,0,0,ENSMUSG00000080072,NA
ENSMUSG00000080073,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080073,NA
ENSMUSG00000080078,21.6396171452351,19.3306174614586,20.8179105816901,17.3697270471464,19.0183435797471,17.7064195755785,21.1459322570434,21.5981549314883,21.1037248074285,18.6240371425557,18.3190883190883,18.5508935508935,ENSMUSG00000080078,NA
ENSMUSG00000080142,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080142,NA
ENSMUSG00000080155,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080155,NA
ENSMUSG00000080158,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080158,NA
ENSMUSG00000080175,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080175,NA
ENSMUSG00000080186,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080186,NA
ENSMUSG00000080193,0,0.389408099688474,0,0,0,0.389408099688474,0,0.396825396825397,0.385802469135802,0,0,0,ENSMUSG00000080193,NA
ENSMUSG00000080198,1.06839509250521,0.740554230786321,1.12307673109799,1.53366392311232,0.9731142436122,1.62921930772991,1.05652403592182,1.35838804618519,1.32065504490227,1.32065504490227,1.26782884310618,1.44071459443884,ENSMUSG00000080198,NA
ENSMUSG00000080205,12.6679885437321,16.034451163643,13.5093407441717,19.5024246257643,16.7698658410733,23.3644859813084,13.6165577342048,20.5415499533147,14.0704429920116,14.0704429920116,13.2352941176471,13.3689839572192,ENSMUSG00000080205,NA
ENSMUSG00000080222,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080222,NA
ENSMUSG00000080223,3.26556282580037,3.82282224882549,4.32265665392472,3.00936375105617,4.24905104526656,4.42642576179793,5.14292548738189,7.48372546004408,6.4784914085237,6.37882230993103,5.16684607104413,5.38213132400431,ENSMUSG00000080223,NA
ENSMUSG00000080227,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080227,NA
ENSMUSG00000080237,0,0.136434954635378,0.229898270015518,0,0,0,0.48661800486618,0.278067431352103,0,0,0.145985401459854,0,ENSMUSG00000080237,NA
ENSMUSG00000080241,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080241,NA
ENSMUSG00000080242,1346.86480608916,1295.74917093759,1418.16950300567,1177.24592438432,1195.43482361819,1342.37765048739,1431.54121863799,1370.81413210445,1435.88211867782,1378.53444842692,1442.79569892473,1497.06744868035,ENSMUSG00000080242,NA
ENSMUSG00000080250,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080250,NA
ENSMUSG00000080254,0.143498787435246,0,0,0,0.112029755102955,0.119358804502214,0,0.121632305540352,0.236507260772906,0.118253630386453,0,0,ENSMUSG00000080254,NA
ENSMUSG00000080266,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080266,NA
ENSMUSG00000080283,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080283,NA
ENSMUSG00000080298,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080298,NA
ENSMUSG00000080299,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080299,NA
ENSMUSG00000080300,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080300,NA
ENSMUSG00000080303,0.883329800014133,1.02862516898842,0.247610558114198,0,0.827540549486925,1.46946452712632,0.524109014675052,0.149745432764301,0.582343349638947,0.582343349638947,0.157232704402516,1.07204116638079,ENSMUSG00000080303,NA
ENSMUSG00000080321,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080321,NA
ENSMUSG00000080330,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080330,NA
ENSMUSG00000080331,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080331,Mir1298
ENSMUSG00000080336,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080336,NA
ENSMUSG00000080345,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080345,NA
ENSMUSG00000080350,0,0,0,0,0,0,0,0.787091696182605,0,0,0,0,ENSMUSG00000080350,NA
ENSMUSG00000080352,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080352,NA
ENSMUSG00000080359,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080359,NA
ENSMUSG00000080360,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080360,NA
ENSMUSG00000080363,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080363,NA
ENSMUSG00000080367,0,0,0,0,0,0.772379701861435,0,0,0,0,0,0,ENSMUSG00000080367,NA
ENSMUSG00000080368,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080368,NA
ENSMUSG00000080370,0,0,0,4.48028673835125,3.65497076023392,0,2.77777777777778,0,0.771604938271605,0.771604938271605,3.33333333333333,0,ENSMUSG00000080370,NA
ENSMUSG00000080374,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080374,NA
ENSMUSG00000080380,0,0,0,0,0,0,0,0.787091696182605,0,0,0,0,ENSMUSG00000080380,NA
ENSMUSG00000080383,0,0,0,0,0,0,0,0,0,0,0,0.939143501126972,ENSMUSG00000080383,NA
ENSMUSG00000080384,1.93723363037582,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080384,NA
ENSMUSG00000080391,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080391,NA
ENSMUSG00000080394,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080394,NA
ENSMUSG00000080405,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080405,NA
ENSMUSG00000080410,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080410,NA
ENSMUSG00000080412,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080412,NA
ENSMUSG00000080413,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080413,NA
ENSMUSG00000080415,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080415,NA
ENSMUSG00000080419,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080419,NA
ENSMUSG00000080424,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080424,Mir466k
ENSMUSG00000080427,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080427,NA
ENSMUSG00000080428,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080428,NA
ENSMUSG00000080459,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080459,Mir669g
ENSMUSG00000080463,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080463,NA
ENSMUSG00000080465,0,0.682174773176888,1.14949135007759,1.56973549956832,2.56114739403253,1.36434954635378,0.8110300081103,0,0,0.675858340091917,0.72992700729927,0.829462508294625,ENSMUSG00000080465,NA
ENSMUSG00000080469,5.18582541054451,1.43781452192667,3.63416111447608,0,1.34952766531714,5.75125808770669,5.12820512820513,11.7216117216117,1.42450142450142,2.84900284900285,3.07692307692308,10.4895104895105,ENSMUSG00000080469,NA
ENSMUSG00000080473,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080473,NA
ENSMUSG00000080474,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080474,NA
ENSMUSG00000080476,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080476,NA
ENSMUSG00000080478,1.03082156478714,0,0,0,0,0.8574123295893,0,0,0,0,0,1.04253544620517,ENSMUSG00000080478,Snord23
ENSMUSG00000080486,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080486,Snord100
ENSMUSG00000080498,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080498,NA
ENSMUSG00000080499,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080499,NA
ENSMUSG00000080500,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080500,NA
ENSMUSG00000080504,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080504,Mir669d-2
ENSMUSG00000080506,0,0.772379701861435,0,0,1.44990575612585,0,0,0,0,1.53045607591062,0,0,ENSMUSG00000080506,NA
ENSMUSG00000080507,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080507,NA
ENSMUSG00000080515,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080515,NA
ENSMUSG00000080519,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080519,NA
ENSMUSG00000080524,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080524,NA
ENSMUSG00000080526,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080526,Mir466j
ENSMUSG00000080533,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080533,Mir1191
ENSMUSG00000080536,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080536,NA
ENSMUSG00000080538,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080538,NA
ENSMUSG00000080539,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080539,NA
ENSMUSG00000080542,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080542,NA
ENSMUSG00000080545,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080545,NA
ENSMUSG00000080555,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080555,NA
ENSMUSG00000080556,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080556,Mir467g
ENSMUSG00000080558,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080558,NA
ENSMUSG00000080561,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080561,NA
ENSMUSG00000080566,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080566,NA
ENSMUSG00000080582,1.75561797752809,0,0,0.84005376344086,0,0,0,0.744047619047619,0,0,0,0,ENSMUSG00000080582,NA
ENSMUSG00000080586,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080586,Mir1187
ENSMUSG00000080590,0,0,0,0.888651915044877,0,0,0,0,0,0,0,0,ENSMUSG00000080590,NA
ENSMUSG00000080594,0,0,0,0,0.701754385964912,0,0,0,0.740740740740741,0,0,0,ENSMUSG00000080594,Mir669h
ENSMUSG00000080597,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080597,NA
ENSMUSG00000080601,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080601,NA
ENSMUSG00000080607,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080607,NA
ENSMUSG00000080609,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080609,NA
ENSMUSG00000080610,9.91407799074686,6.8719076415613,2.31588698471515,7.90638836179633,5.15995872033024,2.74876305662452,1.63398692810458,5.60224089635854,1.36165577342048,0,10.2941176470588,5.01336898395722,ENSMUSG00000080610,Snord110
ENSMUSG00000080615,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080615,NA
ENSMUSG00000080622,0,0,0,0,2.03998368013056,0,0,0,0.717772035601493,0,0,0,ENSMUSG00000080622,NA
ENSMUSG00000080624,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080624,NA
ENSMUSG00000080625,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080625,NA
ENSMUSG00000080627,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080627,NA
ENSMUSG00000080645,2.78577398087102,1.54475940372287,0,1.77730383008975,4.34971726837755,2.31713910558431,2.75482093663912,5.50964187327824,1.53045607591062,2.29568411386593,0.826446280991736,2.81743050338092,ENSMUSG00000080645,Mir1198
ENSMUSG00000080649,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080649,NA
ENSMUSG00000080653,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080653,Mir669e
ENSMUSG00000080655,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080655,NA
ENSMUSG00000080657,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080657,Mir669i
ENSMUSG00000080663,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080663,NA
ENSMUSG00000080673,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080673,NA
ENSMUSG00000080676,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080676,NA
ENSMUSG00000080683,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080683,NA
ENSMUSG00000080684,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080684,NA
ENSMUSG00000080686,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080686,NA
ENSMUSG00000080695,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080695,NA
ENSMUSG00000080696,0,0,0,0,0,0,0,0,0,0,0,0,ENSMUSG00000080696,NA
